STATE,COUNTY,TRACT,BLKGRP,geometry,NAME,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B25044_001E,Tot Pop,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone alone,% Native Hawaiian and Other Pacific Islander alone,cars per capita
39,049,010500,1,"POLYGON ((-83.13240499981865 40.10654200002705, -83.13427899958735 40.10296300001102, -83.13139700023832 40.1021510000798, -83.12856299967156 40.10418899983057, -83.12560699980438 40.10577099980157, -83.11903499974592 40.10796399992484, -83.11470600042543 40.10864300021962, -83.1147390000374 40.10955900029674, -83.11510899993326 40.11080399995798, -83.11570399996002 40.11228799989977, -83.11774699978312 40.1178069997413, -83.12764299995479 40.11765199993024, -83.12809999988927 40.11770899991515, -83.12933500014863 40.11795199982085, -83.13022999975104 40.11812499998496, -83.1317899997004 40.1184200001947, -83.13184999997485 40.1184309997097, -83.1320299998999 40.1156089997309, -83.13248000016171 40.10916700000654, -83.13239399994798 40.1080379996982, -83.13240499981865 40.10654200002705))","Block Group 1, Census Tract 105, Franklin County, Ohio",1438,1161,92,0,54,0,452,1438,0.8073713490959666,0.06397774687065369,0.0,0.037552155771905425,0.0,0.3143254520166898
39,049,006220,1,"POLYGON ((-83.13824399975807 40.09172900000831, -83.13860399960818 40.08701299966776, -83.13784000042534 40.08307600027458, -83.1319379998384 40.08401400007942, -83.12663500037449 40.08445199974002, -83.122920000449 40.08564599973666, -83.1149290000082 40.08613300026963, -83.1151259996517 40.08387199990156, -83.11370700016766 40.08399200022617, -83.11259300028213 40.08396500024029, -83.11347199999102 40.08655400026391, -83.11304699984358 40.08779199983906, -83.11023499991643 40.09060400003752, -83.11010400039518 40.09357599968869, -83.11038499970427 40.09722899995108, -83.11110399957957 40.09963199974911, -83.11233499964095 40.10440400010049, -83.11251999958888 40.10891000028503, -83.11470600042543 40.10864300021962, -83.11903499974592 40.10796399992484, -83.12560699980438 40.10577099980157, -83.12856299967156 40.10418899983057, -83.13139700023832 40.1021510000798, -83.13456300016779 40.09915200027532, -83.13712200037493 40.09501399971084, -83.13824399975807 40.09172900000831))","Block Group 1, Census Tract 62.20, Franklin County, Ohio",2031,1838,55,0,114,0,794,2031,0.9049729197439685,0.02708025603151157,0.0,0.056129985228951254,0.0,0.3909404234367307
39,049,006236,2,"POLYGON ((-83.12708200026324 40.14057400029539, -83.12270199999081 40.13004499996803, -83.11774699978312 40.1178069997413, -83.11570399996002 40.11228799989977, -83.11510899993326 40.11080399995798, -83.1147390000374 40.10955900029674, -83.11470600042543 40.10864300021962, -83.11251999958888 40.10891000028503, -83.1130560000644 40.11048500019544, -83.11319099978361 40.11359200031475, -83.11266600007707 40.11525199987258, -83.11240999998402 40.12091699970562, -83.11206000017967 40.12259199984357, -83.11262199969613 40.12587900011717, -83.11423500024725 40.13056700031732, -83.11477800039546 40.13099800032484, -83.11651599972174 40.1348040002019, -83.11994199994221 40.14018099968399, -83.12708200026324 40.14057400029539))","Block Group 2, Census Tract 62.36, Franklin County, Ohio",1533,1256,0,17,150,0,485,1533,0.8193085453359426,0.0,0.011089367253750815,0.09784735812133072,0.0,0.31637312459230266
39,049,008311,2,"POLYGON ((-83.11769999992745 39.93929599978627, -83.11263199974188 39.93823300009613, -83.11415700042944 39.93546899991509, -83.11116300002911 39.93492300027843, -83.11033500037387 39.93455300018567, -83.1097689997611 39.93320599975701, -83.10869199968552 39.93176400022364, -83.10839399975968 39.93143300033721, -83.10572800032072 39.93084199996857, -83.10309799996845 39.9302439998951, -83.1029940002114 39.93087199988992, -83.10308200007493 39.93112200010096, -83.10373200035328 39.93145400030891, -83.10386700007248 39.93175700026546, -83.10367399972864 39.93337399981998, -83.10399799959373 39.93395699978804, -83.10458799959761 39.93427700023994, -83.10482699997222 39.93455999985785, -83.10470099957551 39.93510600032406, -83.10384600015608 39.93661699974376, -83.10209500041101 39.94093600022886, -83.10318300035728 39.94506799971511, -83.10245699991096 39.94772900022878, -83.11056100032967 39.94330099987915, -83.11162900018444 39.94278400023585, -83.11166599999436 39.94262900027302, -83.11187199985868 39.94251499997406, -83.11769999992745 39.93929599978627))","Block Group 2, Census Tract 83.11, Franklin County, Ohio",1659,1516,49,0,41,0,633,1659,0.9138034960819771,0.029535864978902954,0.0,0.02471368294153104,0.0,0.38155515370705245
39,041,011430,2,"POLYGON ((-83.12553700038248 40.15407500024948, -83.12594200043844 40.15346499977665, -83.12473800014125 40.14929899992567, -83.12262199962487 40.1443509997737, -83.12050600000681 40.14276999966194, -83.11994199994221 40.14018099968399, -83.09990399955157 40.13954699988053, -83.09975899978662 40.14282199995371, -83.0970039997609 40.14421799967015, -83.09673099994943 40.14425000028162, -83.0979899995999 40.14714899976693, -83.09782399991855 40.15649099979986, -83.09947900030245 40.1585700000512, -83.0993760003703 40.1587580001765, -83.1016579996697 40.15882200004199, -83.10526700018828 40.15894099967437, -83.10596099994922 40.1589630000047, -83.12100599959902 40.15944100030454, -83.12121800020945 40.15551500024011, -83.12270299981573 40.15386100017853, -83.12553700038248 40.15407500024948))","Block Group 2, Census Tract 114.30, Delaware County, Ohio",1518,1319,0,0,155,0,524,1518,0.8689064558629777,0.0,0.0,0.10210803689064558,0.0,0.3451910408432148
39,049,007952,4,"POLYGON ((-83.11254399987833 40.01702499986184, -83.11259300028213 40.01581499988178, -83.10931199982662 40.01287600008708, -83.10401500021048 40.01406899990909, -83.10214599956633 40.01502499975864, -83.10168500033221 40.01510999979296, -83.09885300031357 40.01638100004588, -83.09919200024729 40.01722300028015, -83.0974260004336 40.01805700007226, -83.09493800037156 40.01815799980636, -83.09468499975326 40.02332900032086, -83.09509400000718 40.02465300023806, -83.09619799984695 40.02399799985501, -83.10226799976506 40.02363499972183, -83.10217599970355 40.02261200002462, -83.10494199959994 40.02218100002473, -83.10687800019124 40.02188000016111, -83.10861800006566 40.02160099971643, -83.10789099979444 40.01816600016717, -83.11254399987833 40.01702499986184))","Block Group 4, Census Tract 79.52, Franklin County, Ohio",2047,1745,0,30,99,0,778,2047,0.852467024914509,0.0,0.014655593551538837,0.04836345872007816,0.0,0.38006839276990717
39,049,006371,4,"POLYGON ((-83.10921800011528 40.09994500013017, -83.10928099986448 40.09911700032442, -83.10811000007755 40.09432099985712, -83.10792799960436 40.09432099985712, -83.1078880003197 40.09432099985712, -83.10788599977157 40.09435000029097, -83.10583299990269 40.09430399995249, -83.10550200036491 40.09417299993871, -83.10473300026089 40.09233299997006, -83.10229500042756 40.09130400005154, -83.09922099966128 40.09147199969838, -83.09541500039754 40.0903410000145, -83.09480399957894 40.08865000006037, -83.0918999995903 40.08847599988047, -83.09161900028121 40.09452999979263, -83.09148299983877 40.09695899988997, -83.09165600009115 40.09705499971377, -83.09477500016494 40.09865499997208, -83.09636899955117 40.09906299997213, -83.10870500010431 40.09967400005732, -83.10921800011528 40.09994500013017))","Block Group 4, Census Tract 63.71, Franklin County, Ohio",1047,707,14,0,248,0,445,1047,0.6752626552053486,0.013371537726838587,0.0,0.23686723973256923,0.0,0.4250238777459408
39,049,008311,3,"POLYGON ((-83.09506600041807 39.95182400024302, -83.09492699960259 39.95004299968208, -83.09471900008845 39.948331000202, -83.09354300027864 39.94642899980216, -83.09325299985041 39.94271300015428, -83.09075999976551 39.9428429998984, -83.09083199973551 39.94383499999459, -83.09105400039169 39.94655600013746, -83.09121199967711 39.94850000026827, -83.09143900035616 39.95141199987623, -83.09153999974019 39.95256299976425, -83.09328600036071 39.95249599974172, -83.09340500018638 39.9524810000463, -83.09392700041819 39.95245400031079, -83.09472499993622 39.95201299990856, -83.09506600041807 39.95182400024302))","Block Group 3, Census Tract 83.11, Franklin County, Ohio",991,760,185,0,0,12,363,991,0.7669021190716448,0.18668012108980828,0.0,0.0,0.012108980827447022,0.36629667003027244
39,049,008312,5,"POLYGON ((-83.0953359998565 39.93492099998917, -83.09539000028319 39.93473499969563, -83.09376900023446 39.93442799991639, -83.09001900014889 39.9338279998543, -83.09001699960075 39.9338799999209, -83.08973999959132 39.93874199966643, -83.08972700007084 39.93900000005151, -83.09506700024299 39.93919000010286, -83.0953359998565 39.93492099998917))","Block Group 5, Census Tract 83.12, Franklin County, Ohio",963,636,0,0,104,0,251,963,0.660436137071651,0.0,0.0,0.10799584631360332,0.0,0.26064382139148495
39,049,008312,1,"POLYGON ((-83.09748599980975 39.94249399995261, -83.09664399991078 39.94039499976438, -83.09643899987138 39.93923499965714, -83.09506700024299 39.93919000010286, -83.08972700007084 39.93900000005151, -83.08829900036596 39.93868999985014, -83.0859009998173 39.93861999974364, -83.08609900018401 39.94136900001027, -83.08728500003956 39.94127500002814, -83.08719499962787 39.94302500008942, -83.08951000033585 39.94290400025476, -83.09075999976551 39.9428429998984, -83.09325299985041 39.94271300015428, -83.09748599980975 39.94249399995261))","Block Group 1, Census Tract 83.12, Franklin County, Ohio",977,608,128,0,11,0,344,977,0.6223132036847492,0.13101330603889458,0.0,0.011258955987717503,0.0,0.35209825997952915
39,049,009600,4,"POLYGON ((-83.1049039999651 39.8718390003403, -83.10256200039126 39.87176500002116, -83.10207899961918 39.87230499975204, -83.09969400038763 39.87224899971193, -83.0947860000356 39.87212899996458, -83.09362500029441 39.872102000251, -83.09334499991192 39.87209499971069, -83.09131200013455 39.87203799981506, -83.08790699983048 39.87195800022036, -83.08592299955859 39.87190199989696, -83.08576400044825 39.87452800018863, -83.08560200006654 39.87768500008571, -83.0904080003113 39.87784299972162, -83.09558399955361 39.87730599967161, -83.09729199964097 39.87787699988361, -83.09742100041072 39.87947800030914, -83.09887500005489 39.87918399965907, -83.1049039999651 39.8718390003403))","Block Group 4, Census Tract 96, Franklin County, Ohio",1446,1436,0,0,0,0,553,1446,0.9930843706777317,0.0,0.0,0.0,0.0,0.3824343015214384
39,041,011900,1,"POLYGON ((-83.12574200042189 40.18004399983052, -83.12634599977116 40.17622500013301, -83.12560000013167 40.17428100032642, -83.12604299982247 40.1715530002349, -83.11447799992149 40.17106900008002, -83.11420900030798 40.17068999985231, -83.10169000035506 40.17018400028822, -83.10140199957667 40.17017399967006, -83.10019700035286 40.17013000009029, -83.08976200023093 40.16982100003792, -83.08742999980451 40.16994699986259, -83.08369300013774 40.16983600001301, -83.08813899963407 40.17943500000801, -83.08816000044878 40.17948299970558, -83.09215200038368 40.17966400031882, -83.09529700039676 40.18012199999441, -83.09686700039185 40.18000899965741, -83.09769000002424 40.17992400014239, -83.11628499974306 40.18080899988791, -83.12598199972309 40.1811729996705, -83.12574200042189 40.18004399983052))","Block Group 1, Census Tract 119, Delaware County, Ohio",2287,1994,31,0,196,7,830,2287,0.8718845649322257,0.01355487538259729,0.0,0.08570179274158286,0.003060778312199388,0.3629208570179274
39,049,004610,4,"POLYGON ((-83.09163799964948 39.95372100003129, -83.09153999974019 39.95256299976425, -83.09143900035616 39.95141199987623, -83.08721200024462 39.95181700027091, -83.08700200018234 39.94911099977908, -83.08259099994777 39.94932199998688, -83.0828189995534 39.95452400030479, -83.09088899963693 39.95413599985338, -83.09163799964948 39.95372100003129))","Block Group 4, Census Tract 46.10, Franklin County, Ohio",1092,949,27,0,0,0,438,1092,0.8690476190476191,0.024725274725274724,0.0,0.0,0.0,0.4010989010989011
39,049,008321,2,"POLYGON ((-83.09001900014889 39.9338279998543, -83.09002199962362 39.93380100033401, -83.08460600018181 39.93251500023371, -83.08072300002685 39.93163299990434, -83.08272599966699 39.93294999991771, -83.08173200033038 39.93713399983459, -83.0883510002445 39.93783800019943, -83.08829900036596 39.93868999985014, -83.08972700007084 39.93900000005151, -83.08973999959132 39.93874199966643, -83.09001699960075 39.9338799999209, -83.09001900014889 39.9338279998543))","Block Group 2, Census Tract 83.21, Franklin County, Ohio",891,695,28,95,73,0,361,891,0.7800224466891134,0.031425364758698095,0.10662177328843996,0.0819304152637486,0.0,0.4051627384960718
39,049,009711,3,"POLYGON ((-83.08594699984805 39.89105300007462, -83.0872039998487 39.88958799999267, -83.0851540003529 39.88940400017438, -83.08027500031318 39.89053199968465, -83.0803320002146 39.89080499989998, -83.08045799971298 39.8924590002487, -83.07897899995447 39.89451700029725, -83.07892399970289 39.89518099980826, -83.08097200044719 39.8952009998349, -83.08215099973172 39.89557599977056, -83.08593000012961 39.89107400002321, -83.08594699984805 39.89105300007462))","Block Group 3, Census Tract 97.11, Franklin County, Ohio",886,809,51,0,12,0,386,886,0.9130925507900677,0.05756207674943566,0.0,0.013544018058690745,0.0,0.435665914221219
39,049,008242,4,"POLYGON ((-83.1013270001319 39.97744600021088, -83.10145699982824 39.97740199984791, -83.10111899971945 39.97669600006835, -83.10000099963597 39.974935000336, -83.09851500020476 39.9725570003373, -83.09816100020244 39.97196099988042, -83.09678899967574 39.96955100023888, -83.09426999965156 39.9652950002047, -83.0941249998866 39.96530400026384, -83.07863699964771 39.966198000005, -83.07747099988366 39.96626499968488, -83.0775660003182 39.96642700033515, -83.07760399995304 39.96649199973587, -83.0788390002124 39.96859400018141, -83.07891200000732 39.96871899998995, -83.08082699978392 39.97209000019825, -83.08145299977281 39.97313599988402, -83.08293900010231 39.97558399991488, -83.08391999991845 39.97725999989124, -83.08632699978965 39.97647599968594, -83.086640999609 39.97637500024001, -83.09166000028911 39.97477400013557, -83.09259400024958 39.97461999994809, -83.09524999964279 39.9748100001919, -83.09568400001106 39.97487600013129, -83.09640200006146 39.97523900003521, -83.09676000026174 39.97569699993181, -83.09310499971241 39.97765600020757, -83.09440199989605 39.97984499969468, -83.10079700040248 39.97762600014924, -83.1013270001319 39.97744600021088))","Block Group 4, Census Tract 82.42, Franklin County, Ohio",591,495,96,0,0,0,345,591,0.8375634517766497,0.16243654822335024,0.0,0.0,0.0,0.583756345177665
39,049,008360,2,"POLYGON ((-83.09723899993755 39.92126400021385, -83.09724499978532 39.92045700016102, -83.09723200026484 39.91670199971325, -83.0970599998374 39.91669500028195, -83.0947650001192 39.91660199989581, -83.09289499965013 39.91646199990607, -83.09161900028121 39.91613599978546, -83.0894430003887 39.91551799980775, -83.08674600008931 39.91507099989371, -83.08086500031708 39.91647100018961, -83.08224600016629 39.91805000008824, -83.08057599971376 39.91954399975859, -83.07665800029702 39.91986299970564, -83.07632600003599 39.9216090002822, -83.07795899978028 39.9230830000037, -83.07752500031033 39.92447000004749, -83.07801499985678 39.92460199990312, -83.08130700018295 39.925458999712, -83.08928900040291 39.92729400030814, -83.09043199970245 39.92757300023496, -83.09049799982469 39.92686000007551, -83.09110799992006 39.92562500031661, -83.09262900040966 39.92232000004446, -83.09365399970841 39.92124600021653, -83.09401399955853 39.92116499982537, -83.09723899993755 39.92126400021385))","Block Group 2, Census Tract 83.60, Franklin County, Ohio",1864,1428,215,13,67,0,751,1864,0.7660944206008584,0.11534334763948498,0.006974248927038627,0.03594420600858369,0.0,0.4028969957081545
39,049,006410,2,"POLYGON ((-83.09383899965633 40.01835899990185, -83.09493800037156 40.01815799980636, -83.09294400005393 40.0138879999995, -83.08838999970423 40.00963399995781, -83.0857390003339 40.00613399994609, -83.08482700011473 40.00470499973585, -83.08455799960292 40.00471800004591, -83.08304399968429 40.00284699993383, -83.08212999981532 40.00350599966308, -83.08051299996457 40.00465900010082, -83.0760459996535 40.00809699966096, -83.07653000025049 40.00948499999887, -83.07624400002022 40.01273299986914, -83.08516900042152 40.01318500002076, -83.08780800009629 40.01297200008938, -83.08979999986576 40.01338099982581, -83.09050799987043 40.01442199988371, -83.0909070000786 40.01648899973834, -83.09171100034271 40.0183090000087, -83.09383899965633 40.01835899990185))","Block Group 2, Census Tract 64.10, Franklin County, Ohio",943,903,0,0,16,0,435,943,0.9575821845174973,0.0,0.0,0.016967126193001062,0.0,0.46129374337221635
39,049,006353,2,"POLYGON ((-83.08380899959037 40.06461100024043, -83.08384399975047 40.06224800029096, -83.08287399980499 40.06142799992318, -83.08294699959993 40.06033200027732, -83.08340600008256 40.05997400016268, -83.08298699978289 40.05989900000216, -83.08145899962059 40.05934299971201, -83.07543100043358 40.0570699999985, -83.07495600005743 40.0643029998219, -83.07556799980263 40.06432699978843, -83.08201400036268 40.0645539997702, -83.08380899959037 40.06461100024043))","Block Group 2, Census Tract 63.53, Franklin County, Ohio",1529,1074,67,0,338,0,913,1529,0.7024198822759974,0.04381948986265533,0.0,0.2210595160235448,0.0,0.5971223021582733
39,049,006384,4,"POLYGON ((-83.08291800018591 40.12191400020842, -83.0827969998121 40.12126499994633, -83.08167999955353 40.12000800000688, -83.08023900032816 40.11953600018829, -83.0793329999568 40.1195170000222, -83.07641499972445 40.11995099988836, -83.07592299962985 40.1236240002364, -83.07279799970827 40.12676000005006, -83.07459600020732 40.1279689997904, -83.0752420002877 40.12819100019087, -83.07790100005397 40.12809499966112, -83.0792130003062 40.12730299973354, -83.08068000036914 40.12471700013644, -83.08243000028929 40.1232500003291, -83.08291800018591 40.12191400020842))","Block Group 4, Census Tract 63.84, Franklin County, Ohio",670,628,0,0,14,0,216,670,0.9373134328358209,0.0,0.0,0.020895522388059702,0.0,0.32238805970149254
39,049,006330,1,"POLYGON ((-83.08634000020842 40.02992800022827, -83.08411699956196 40.02821600004718, -83.08418799970705 40.02735100021358, -83.07236900026119 40.02683500011643, -83.0721659998716 40.02937799978582, -83.08634000020842 40.02992800022827))","Block Group 1, Census Tract 63.30, Franklin County, Ohio",699,699,0,0,0,0,332,699,1.0,0.0,0.0,0.0,0.0,0.474964234620887
39,049,006330,5,"POLYGON ((-83.08449200037897 40.02289300024224, -83.08472800038054 40.01979099992066, -83.08414900024732 40.01996000011706, -83.07765599983158 40.01966799986466, -83.07793500038915 40.01557099965634, -83.07600800001867 40.01546899987873, -83.07256400025484 40.01529299990401, -83.07229599956793 40.01938599983898, -83.07208399985582 40.02089000003808, -83.07203399962712 40.02211499969977, -83.07272699956317 40.02287099991198, -83.07407200032569 40.02242600024529, -83.08449200037897 40.02289300024224))","Block Group 5, Census Tract 63.30, Franklin County, Ohio",917,863,0,0,26,0,316,917,0.9411123227917121,0.0,0.0,0.028353326063249727,0.0,0.3446019629225736
39,049,006310,2,"POLYGON ((-83.0872530002525 40.03675799989333, -83.08591000003811 40.03732699970779, -83.08567900005943 40.03523900001578, -83.07530800040993 40.03502099986829, -83.07550000003056 40.0359089997163, -83.07152599963901 40.03616099974177, -83.07118800042851 40.04074999973674, -83.08513699973615 40.04120899973405, -83.0872530002525 40.03675799989333))","Block Group 2, Census Tract 63.10, Franklin County, Ohio",1145,1020,9,0,95,0,419,1145,0.8908296943231441,0.007860262008733625,0.0,0.08296943231441048,0.0,0.36593886462882097
39,049,004500,4,"POLYGON ((-83.07590900028447 39.96146600029962, -83.07587800032233 39.96136700022323, -83.07447200035877 39.95676399975574, -83.07074499983941 39.95721000029341, -83.07104899961303 39.95874399991937, -83.07183399961058 39.96249500032606, -83.07590900028447 39.96146600029962))","Block Group 4, Census Tract 45, Franklin County, Ohio",817,685,94,0,0,0,292,817,0.8384332925336597,0.11505507955936352,0.0,0.0,0.0,0.3574051407588739
39,049,006393,1,"POLYGON ((-83.09003099984444 40.12805900011437, -83.09033499961807 40.12448799993901, -83.08539700002714 40.12460200007673, -83.08243000028929 40.1232500003291, -83.08068000036914 40.12471700013644, -83.0792130003062 40.12730299973354, -83.07790100005397 40.12809499966112, -83.0752420002877 40.12819100019087, -83.07459600020732 40.1279689997904, -83.07279799970827 40.12676000005006, -83.07079099987017 40.12549100020198, -83.06916700034671 40.125539000262, -83.07043500021803 40.1314369997745, -83.07065699997587 40.13240699984655, -83.07452900026017 40.13252699974288, -83.07968199993626 40.1326879999577, -83.08083000015698 40.13272999977184, -83.08344700009043 40.13281799998514, -83.08964800042813 40.13301499988556, -83.09024199973165 40.13165099974859, -83.09003099984444 40.12805900011437))","Block Group 1, Census Tract 63.93, Franklin County, Ohio",2605,2092,171,0,188,0,956,2605,0.8030710172744722,0.06564299424184261,0.0,0.07216890595009597,0.0,0.36698656429942417
39,049,009720,3,"POLYGON ((-83.07648900024262 39.89529699974366, -83.07659800002256 39.8906840001255, -83.06900599978991 39.88917499983051, -83.06851899971818 39.89584599980456, -83.06972899986319 39.89470400030375, -83.07183399961058 39.89449099979524, -83.07173300022654 39.89607599993904, -83.07648900024262 39.89529699974366))","Block Group 3, Census Tract 97.20, Franklin County, Ohio",1294,1249,26,0,0,0,453,1294,0.9652241112828439,0.02009273570324575,0.0,0.0,0.0,0.3500772797527048
39,049,004810,1,"POLYGON ((-83.07331699956703 39.94183199974504, -83.0737569997831 39.94005100007841, -83.06793100026246 39.93933799971939, -83.06749900044231 39.94110800012966, -83.0685539998783 39.94443799980397, -83.07084000027398 39.94401000021937, -83.07312199957336 39.94370700010166, -83.07331699956703 39.94183199974504))","Block Group 1, Census Tract 48.10, Franklin County, Ohio",1117,678,102,0,133,0,391,1117,0.6069829901521934,0.09131602506714413,0.0,0.11906893464637422,0.0,0.35004476275738583
39,049,006310,1,"POLYGON ((-83.08566499981573 40.04755999984338, -83.08580499955781 40.04507199986623, -83.08363700006124 40.04485699994289, -83.08378600002415 40.0421130000741, -83.08513699973615 40.04120899973405, -83.07118800042851 40.04074999973674, -83.06671600009459 40.04060400024508, -83.06684800033908 40.0469309997381, -83.07764300031111 40.04729399967292, -83.08566499981573 40.04755999984338))","Block Group 1, Census Tract 63.10, Franklin County, Ohio",1096,959,0,0,122,0,439,1096,0.875,0.0,0.0,0.11131386861313869,0.0,0.4005474452554745
39,049,006353,3,"POLYGON ((-83.07495600005743 40.0643029998219, -83.07543100043358 40.0570699999985, -83.07205799991657 40.05572799990849, -83.07036999992069 40.05862899969208, -83.07163399959404 40.05899800018297, -83.07156400017216 40.06017300004184, -83.06677700019397 40.05897700020306, -83.06653500034462 40.06403999994941, -83.07074099964144 40.06418499980597, -83.07495600005743 40.0643029998219))","Block Group 3, Census Tract 63.53, Franklin County, Ohio",1729,1198,302,0,105,0,794,1729,0.6928860613071139,0.17466743782533256,0.0,0.06072874493927125,0.0,0.459224985540775
39,049,006330,3,"POLYGON ((-83.0843669998072 40.02485699970106, -83.08449200037897 40.02289300024224, -83.07407200032569 40.02242600024529, -83.07272699956317 40.02287099991198, -83.07203399962712 40.02211499969977, -83.07208399985582 40.02089000003808, -83.06381399975577 40.02088000015814, -83.06354599996716 40.02266399999058, -83.06950100025755 40.0229499997829, -83.06944500018105 40.02396400001736, -83.07257299957737 40.02434500016278, -83.0843669998072 40.02485699970106))","Block Group 3, Census Tract 63.30, Franklin County, Ohio",936,910,0,0,26,0,336,936,0.9722222222222222,0.0,0.0,0.027777777777777776,0.0,0.358974358974359
39,049,006500,4,"POLYGON ((-83.08212999981532 40.00350599966308, -83.08304399968429 40.00284699993383, -83.08008100014443 39.99788900015151, -83.07935700024625 39.99744100024072, -83.07928899957587 39.99747400029909, -83.07752000028745 39.99831800029288, -83.0764819996716 39.99881800019899, -83.07525399998325 39.9992890002838, -83.07053499977712 39.99667100008637, -83.06376900044823 39.99783699988868, -83.06299000029847 39.99880699993899, -83.06668599995737 40.00286899983847, -83.06764300038238 40.00229700001518, -83.06895300008645 40.00393500029649, -83.07019599984341 40.00790099981978, -83.0760459996535 40.00809699966096, -83.08051299996457 40.00465900010082, -83.08212999981532 40.00350599966308))","Block Group 4, Census Tract 65, Franklin County, Ohio",939,929,10,0,0,0,333,939,0.9893503727369543,0.010649627263045794,0.0,0.0,0.0,0.3546325878594249
39,049,006600,3,"POLYGON ((-83.07752000028745 39.99831800029288, -83.07928899957587 39.99747400029909, -83.06952200017395 39.991710999905, -83.06866100000842 39.9913229999008, -83.06836200025766 39.99130299973439, -83.06448699960032 39.98974100031049, -83.06400399972657 39.98959799980959, -83.06236400030957 39.99142799998994, -83.06381200010594 39.9936190000328, -83.0605490000921 39.99510700033237, -83.06105200005733 39.9979779998345, -83.06241399963997 39.99979599983888, -83.06299000029847 39.99880699993899, -83.06376900044823 39.99783699988868, -83.07053499977712 39.99667100008637, -83.07525399998325 39.9992890002838, -83.0764819996716 39.99881800019899, -83.07752000028745 39.99831800029288))","Block Group 3, Census Tract 66, Franklin County, Ohio",819,750,27,0,42,0,366,819,0.9157509157509157,0.03296703296703297,0.0,0.05128205128205128,0.0,0.4468864468864469
39,049,006321,1,"POLYGON ((-83.06694299987531 40.05386099967862, -83.06684800033908 40.0469309997381, -83.06564499986678 40.04710400029104, -83.06565999993538 40.04854099995022, -83.06323799999558 40.04811299971688, -83.05995400006535 40.04874699987898, -83.05888399966244 40.046907999715, -83.05908899970186 40.04942799992262, -83.05948399971206 40.05172300007314, -83.06162399961956 40.05178400020339, -83.06694299987531 40.05386099967862))","Block Group 1, Census Tract 63.21, Franklin County, Ohio",592,522,9,0,42,0,261,592,0.8817567567567568,0.015202702702702704,0.0,0.07094594594594594,0.0,0.4408783783783784
39,049,008322,2,"POLYGON ((-83.06435000023127 39.93709099981342, -83.06358299977708 39.93622499985064, -83.06358799979994 39.93278699969336, -83.06359299982283 39.93277100032233, -83.06283799996251 39.92952099983253, -83.06299899962097 39.9287060001541, -83.06173699959747 39.92850200003647, -83.05889999955596 39.9278859998686, -83.05546199963995 39.93186600031967, -83.05424599964715 39.93303900014264, -83.05437000039403 39.93306000031038, -83.05534899966202 39.93322999969285, -83.05630799973684 39.93341099979895, -83.05843099992589 39.93438100034017, -83.06250900007453 39.93665099967787, -83.06310099972825 39.93687499987495, -83.06435000023127 39.93709099981342))","Block Group 2, Census Tract 83.22, Franklin County, Ohio",1842,1390,223,0,7,0,859,1842,0.754614549402823,0.12106406080347448,0.0,0.003800217155266015,0.0,0.46634093376764385
39,049,008322,1,"POLYGON ((-83.06264399979374 39.93841500015136, -83.06310099972825 39.93687499987495, -83.06250900007453 39.93665099967787, -83.05843099992589 39.93438100034017, -83.05630799973684 39.93341099979895, -83.05534899966202 39.93322999969285, -83.05529400030876 39.93338999973885, -83.05395899959197 39.93824200027295, -83.05413000019452 39.93899599971122, -83.05413500021739 39.93901800020223, -83.05414699991294 39.93908500033906, -83.05470500012979 39.94066400009586, -83.06264399979374 39.93841500015136))","Block Group 1, Census Tract 83.22, Franklin County, Ohio",844,438,227,0,0,0,322,844,0.518957345971564,0.26895734597156395,0.0,0.0,0.0,0.3815165876777251
39,049,008241,2,"POLYGON ((-83.08113099955753 39.97328100027708, -83.08145299977281 39.97313599988402, -83.08082699978392 39.97209000019825, -83.07891200000732 39.96871899998995, -83.0788390002124 39.96859400018141, -83.07760399995304 39.96649199973587, -83.0775660003182 39.96642700033515, -83.07747099988366 39.96626499968488, -83.07736100027878 39.96606900027201, -83.07726500001934 39.96588399966427, -83.07594299972135 39.96157400009434, -83.07590900028447 39.96146600029962, -83.07183399961058 39.96249500032606, -83.06652500029888 39.96356799967199, -83.05929100026654 39.96434699996249, -83.05202000042425 39.96265899974862, -83.05925899958116 39.96657100013184, -83.05987100022466 39.96768399994622, -83.06191900007065 39.96772499999722, -83.07720499974486 39.97241999999925, -83.07765099980871 39.97298099985956, -83.07906699981801 39.97322599973691, -83.08113099955753 39.97328100027708))","Block Group 2, Census Tract 82.41, Franklin County, Ohio",863,704,7,0,0,0,325,863,0.8157589803012746,0.008111239860950173,0.0,0.0,0.0,0.3765932792584009
