geometry,start_time,map_identifier,banks,clinics,dentists,hospitals,supermarket,STATE,COUNTY,TRACT,BLKGRP,NAME,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B25044_001E,Tot Pop,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone alone,% Native Hawaiian and Other Pacific Islander alone,cars per capita
"POLYGON ((-89.46493700006917 43.07485200008601, -89.46365400012925 43.07171700000414, -89.46327300036275 43.06898699992042, -89.46023399975657 43.0699879997422, -89.45846700011798 43.07015400000601, -89.4511250001306 43.06820300027308, -89.45113600000123 43.07533599977661, -89.45560400013721 43.07533199970265, -89.46265900006941 43.07515200004094, -89.46336500042425 43.07520299980188, -89.46493700006917 43.07485200008601))",12:0:00,search-result-0-720!114,31.0,57.0,32.0,25.0,11.0,55.0,25.0,300.0,1.0,"Block Group 1, Census Tract 3, Dane County, Wisconsin",2569.0,1295.0,54.0,9.0,1139.0,0.0,1545.0,2569.0,0.5040871934604905,0.0210198520825223,0.0035033086804203,0.4433631763332036,0.0,0.6014013234721681
"POLYGON ((-89.45989999984572 43.03149399986781, -89.46109900012006 43.02385599993598, -89.45823799978911 43.02421199967953, -89.44834300034069 43.02531099992086, -89.44756800038887 43.02721600023608, -89.44866700020577 43.02744799967652, -89.45050800036252 43.02600000028519, -89.45218499958942 43.02648099967289, -89.45259800004129 43.02925500012131, -89.45289199976918 43.03030299974386, -89.4529560002416 43.03053299980797, -89.45654399994547 43.0313089997972, -89.45696200042021 43.0317700001327, -89.45796900017561 43.03249100020968, -89.45527600007415 43.03388199995532, -89.45610700010245 43.03421900003357, -89.45989999984572 43.03149399986781))",12:0:00,search-result-0-720!115,5.0,13.0,12.0,4.0,2.0,55.0,25.0,600.0,2.0,"Block Group 2, Census Tract 6, Dane County, Wisconsin",2395.0,1378.0,179.0,0.0,193.0,9.0,917.0,2395.0,0.5753653444676409,0.0747390396659707,0.0,0.0805845511482254,0.0037578288100208,0.3828810020876826
"POLYGON ((-89.44674200038344 43.07525300015681, -89.44636900011453 43.07439900025165, -89.44634599964998 43.06948900007688, -89.44375399983089 43.06947099999332, -89.43891999999703 43.07135400032116, -89.4362500003601 43.07146099996852, -89.43624100013928 43.07391399968091, -89.43620500015427 43.07416499978169, -89.44047400009859 43.07516100023339, -89.44382300032616 43.07521800010953, -89.44674200038344 43.07525300015681))",12:0:00,search-result-0-720!116,32.0,51.0,31.0,19.0,12.0,55.0,25.0,800.0,1.0,"Block Group 1, Census Tract 8, Dane County, Wisconsin",1275.0,946.0,118.0,0.0,136.0,0.0,733.0,1275.0,0.7419607843137255,0.0925490196078431,0.0,0.1066666666666666,0.0,0.5749019607843138
"POLYGON ((-89.45108699959745 43.03897799998647, -89.45282800019507 43.03686600023524, -89.44816400024054 43.0349010000633, -89.44361300026389 43.03476200020817, -89.44246199967013 43.03530400015948, -89.4424459997766 43.03888899998712, -89.44364300040111 43.03946000004202, -89.43998399965383 43.03942300001662, -89.43866599955381 43.03890999972564, -89.43295100036124 43.03887699985189, -89.43293600029264 43.04255400012502, -89.43367299971129 43.04623400012536, -89.43920200002933 43.04630500031008, -89.43869999988901 43.04838799995647, -89.44383300037191 43.04391500006879, -89.4500060002222 43.0391519997894, -89.45108699959745 43.03897799998647))",12:0:00,search-result-0-720!117,2.0,1.0,0.0,0.0,0.0,55.0,25.0,700.0,3.0,"Block Group 3, Census Tract 7, Dane County, Wisconsin",1250.0,1106.0,10.0,0.0,87.0,0.0,499.0,1250.0,0.8848,0.008,0.0,0.0696,0.0,0.3992
"POLYGON ((-89.47168599967964 43.12643100010924, -89.47165899991545 43.12261000018056, -89.4716279999533 43.11924800009415, -89.4716279999533 43.11913900006272, -89.47162299993045 43.11878199986359, -89.4655019999587 43.11913400026715, -89.46511600016932 43.11386499980192, -89.46297999956145 43.11191200025897, -89.46922299973195 43.11191200025897, -89.46956000001583 43.11077099993994, -89.47153800043992 43.110231999698, -89.47166300011341 43.108465999972, -89.47020299972316 43.1085220002071, -89.46838900022891 43.10729700000854, -89.46398600039026 43.10906799997819, -89.46018500025107 43.10981499990061, -89.45433500044099 43.10924899979191, -89.45243099963673 43.11025500013254, -89.44966999976322 43.11400299998988, -89.44183999987919 43.11883699987571, -89.43911199961764 43.12294799967771, -89.43461199969462 43.12770000012497, -89.43364699977202 43.12946000004814, -89.43335200021924 43.13172200001502, -89.43198100041576 43.13371600025702, -89.42855400037038 43.13638499990476, -89.42487000040707 43.14036599977426, -89.42531499974767 43.14105600025029, -89.42845300008806 43.14223199995838, -89.42999700014389 43.14177000012548, -89.43406100004881 43.14208899997739, -89.43059100034573 43.14135300026657, -89.42749700038627 43.14151899982809, -89.42685399978065 43.1400690002073, -89.42811699962908 43.14121399990002, -89.42977299983789 43.14082399999971, -89.43437700041629 43.14143600010364, -89.44061600038881 43.13999200015694, -89.44217700016307 43.14022699978578, -89.44209599997224 43.13739299985327, -89.45186499992229 43.13734600005006, -89.45929399994831 43.13732299996584, -89.46153099994019 43.13732400028317, -89.47139100012684 43.13731300006902, -89.4716489998697 43.13374599974057, -89.47168599967964 43.12643100010924))",12:0:00,search-result-0-720!118,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11102.0,7.0,"Block Group 7, Census Tract 111.02, Dane County, Wisconsin",1216.0,1130.0,0.0,0.0,63.0,0.0,492.0,1216.0,0.9292763157894736,0.0,0.0,0.0518092105263157,0.0,0.4046052631578947
"POLYGON ((-89.42863600038615 43.06840500027405, -89.42899299986323 43.06797600008519, -89.42378300028571 43.06791900003608, -89.42374099955461 43.07228899967534, -89.4195929999841 43.07301699970865, -89.41985300027511 43.07397899972986, -89.42511499973114 43.0735099998904, -89.42876100005962 43.07326700015003, -89.42863600038615 43.06840500027405))",12:0:00,search-result-0-720!119,24.0,45.0,22.0,21.0,11.0,55.0,25.0,902.0,3.0,"Block Group 3, Census Tract 9.02, Dane County, Wisconsin",2235.0,1340.0,138.0,87.0,600.0,0.0,1184.0,2235.0,0.5995525727069351,0.061744966442953,0.0389261744966442,0.2684563758389262,0.0,0.5297539149888143
"POLYGON ((-89.42937299980481 43.02227199999474, -89.43065900011779 43.02024499983627, -89.42775599995404 43.02007000001847, -89.42611999983671 43.01725399977829, -89.42713699963787 43.01576699983432, -89.42580600001735 43.01576099980537, -89.42477999999537 43.01535299974318, -89.42178499977014 43.01687899968121, -89.421613000241 43.01699399968295, -89.42096700016063 43.01747699996572, -89.41269700006055 43.02647799985355, -89.41355800022608 43.02680800011225, -89.4154450004136 43.02687599999287, -89.42359400013983 43.02645100015988, -89.42603899964585 43.02234000030277, -89.42937299980481 43.02227199999474))",12:0:00,search-result-0-720!120,9.0,1.0,1.0,2.0,0.0,55.0,25.0,1403.0,2.0,"Block Group 2, Census Tract 14.03, Dane County, Wisconsin",2727.0,1301.0,437.0,0.0,37.0,0.0,1238.0,2727.0,0.4770810414374771,0.1602493582691602,0.0,0.0135680234690135,0.0,0.453978731206454
"POLYGON ((-89.40073399977632 43.07208800007803, -89.40083300040884 43.07096500009666, -89.39590499996534 43.0708749998246, -89.39587099963015 43.07201299992229, -89.40073399977632 43.07208800007803))",12:0:00,search-result-0-720!121,44.0,68.0,34.0,33.0,17.0,55.0,25.0,1606.0,4.0,"Block Group 4, Census Tract 16.06, Dane County, Wisconsin",2382.0,2093.0,91.0,9.0,95.0,0.0,0.0,2382.0,0.8786733837111671,0.0382031905961377,0.0037783375314861,0.0398824517212426,0.0,0.0
"POLYGON ((-89.40146199987247 43.05779099973424, -89.4040279997523 43.05673900029321, -89.40129000034334 43.05360899987583, -89.40064300043805 43.05036799997443, -89.40018300013051 43.04995299975653, -89.39956700018735 43.04973999980703, -89.39401899960275 43.04902000000288, -89.39456199975096 43.05133199982085, -89.40011700000827 43.05849199995763, -89.40146199987247 43.05779099973424))",12:0:00,search-result-0-720!122,38.0,34.0,10.0,24.0,10.0,55.0,25.0,1300.0,2.0,"Block Group 2, Census Tract 13, Dane County, Wisconsin",718.0,569.0,0.0,15.0,104.0,0.0,390.0,718.0,0.7924791086350975,0.0,0.0208913649025069,0.1448467966573816,0.0,0.5431754874651811
"POLYGON ((-89.40398099989663 43.0386160001059, -89.40674299959507 43.03463000021957, -89.40011600018336 43.0346139998037, -89.39385100027157 43.03607700022512, -89.39395400020373 43.03661299976327, -89.3939879996406 43.03847800009335, -89.39723599958583 43.03852199976949, -89.4028800004299 43.03859700018917, -89.40398099989663 43.0386160001059))",12:0:00,search-result-0-720!123,9.0,1.0,1.0,2.0,0.0,55.0,25.0,1401.0,2.0,"Block Group 2, Census Tract 14.01, Dane County, Wisconsin",1634.0,826.0,363.0,0.0,62.0,0.0,426.0,1634.0,0.5055079559363526,0.2221542227662178,0.0,0.0379436964504283,0.0,0.2607099143206854
"POLYGON ((-89.40083300040884 43.07096500009666, -89.40094100036387 43.06764999998691, -89.39736199998254 43.06763800022799, -89.39512699964048 43.06699799983905, -89.39396699972419 43.06776399987616, -89.39381699993638 43.06786999974422, -89.39599700002684 43.06862700020245, -89.39590499996534 43.0708749998246, -89.40083300040884 43.07096500009666))",12:0:00,search-result-0-720!124,40.0,60.0,28.0,30.0,16.0,55.0,25.0,1606.0,3.0,"Block Group 3, Census Tract 16.06, Dane County, Wisconsin",1219.0,1035.0,9.0,0.0,130.0,0.0,0.0,1219.0,0.8490566037735849,0.0073831009023789,0.0,0.1066447908121411,0.0,0.0
"POLYGON ((-89.39396699972419 43.06776399987616, -89.39512699964048 43.06699799983905, -89.39130899978285 43.06439700018722, -89.38984000007009 43.06440199985916, -89.38940800024996 43.06391700024702, -89.38768699974381 43.06626299999313, -89.38571000004293 43.06645100016302, -89.38448800020237 43.06795400031427, -89.38517000026776 43.06858500006484, -89.38690400029439 43.06986300017976, -89.39164799971657 43.06649100012477, -89.39396699972419 43.06776399987616))",12:0:00,search-result-0-720!125,25.0,33.0,10.0,24.0,10.0,55.0,25.0,1605.0,2.0,"Block Group 2, Census Tract 16.05, Dane County, Wisconsin",1522.0,1287.0,22.0,0.0,179.0,0.0,946.0,1522.0,0.8455978975032852,0.014454664914586,0.0,0.1176084099868594,0.0,0.621550591327201
"POLYGON ((-89.40190399973834 42.93631500014704, -89.40196599966264 42.93298499988578, -89.40012799987892 42.93059299988482, -89.40012000038131 42.92664700017535, -89.39884900013696 42.92413699995959, -89.39879100041064 42.92034499970114, -89.39712699980588 42.91735999983943, -89.3962110002871 42.91698899998083, -89.38885400023108 42.91713299968936, -89.38702700031804 42.91698899998083, -89.386623000087 42.91884300002475, -89.38661300004127 42.91892400013761, -89.38676700002704 42.91893400015226, -89.38703499981564 42.91902700001364, -89.3870749999986 42.91912400012272, -89.38703499981564 42.91928600016102, -89.38658399972893 42.91914799981415, -89.38637799986462 42.91914899974629, -89.38605499982442 42.92054299985968, -89.38485700027333 42.9246140001321, -89.38432900019372 42.92623300031, -89.38385999966535 42.9279869999372, -89.38360500029553 42.92883099996696, -89.38347300005104 42.93392299991807, -89.38345399978448 42.93474299997709, -89.38344100026399 42.93610199992649, -89.39300000015177 42.9362739998716, -89.40190399973834 42.93631500014704))",12:0:00,search-result-0-720!126,0.0,0.0,0.0,0.0,0.0,55.0,25.0,12502.0,3.0,"Block Group 3, Census Tract 125.02, Dane County, Wisconsin",2159.0,1986.0,120.0,9.0,0.0,0.0,843.0,2159.0,0.919870310328856,0.0555812876331635,0.0041685965724872,0.0,0.0,0.3904585456229736
"POLYGON ((-89.38264200002274 43.14801200025241, -89.3829419995984 43.14104199993805, -89.37676799992322 43.14103199999396, -89.37237500013033 43.14094900026387, -89.3721550000223 43.14395500001017, -89.37049299996569 43.14485899992028, -89.37387700035336 43.14513499976967, -89.37554699990757 43.14619200025686, -89.37553799968674 43.14833100030347, -89.38201400038405 43.14836599985434, -89.38264200002274 43.14801200025241))",12:0:00,search-result-0-720!127,3.0,4.0,4.0,0.0,0.0,55.0,25.0,2401.0,2.0,"Block Group 2, Census Tract 24.01, Dane County, Wisconsin",1037.0,915.0,17.0,21.0,20.0,0.0,405.0,1037.0,0.8823529411764706,0.0163934426229508,0.0202507232401157,0.0192864030858244,0.0,0.390549662487946
"POLYGON ((-89.37099199973296 43.0472300001262, -89.37118099987886 43.04682499992551, -89.36582099961521 43.04345899977861, -89.35914700034783 43.04373900023175, -89.35787100008061 43.04379599978293, -89.35422300010228 43.04380400010729, -89.35420600038385 43.04393699993088, -89.35366800025851 43.04581299979198, -89.35092599975324 43.04714399974636, -89.34738699955489 43.04713199991278, -89.34821500010845 43.05086599994294, -89.35542599967626 43.04972499982891, -89.35809700003642 43.04759499983168, -89.36174199964168 43.04832599975075, -89.36514699994575 43.04570399967299, -89.36778099959766 43.04512099972936, -89.37099199973296 43.0472300001262))",12:0:00,search-result-0-720!128,7.0,2.0,1.0,1.0,1.0,55.0,25.0,1501.0,2.0,"Block Group 2, Census Tract 15.01, Dane County, Wisconsin",570.0,519.0,7.0,0.0,5.0,0.0,289.0,570.0,0.9105263157894736,0.0122807017543859,0.0,0.0087719298245614,0.0,0.5070175438596491
"POLYGON ((-89.37976399997336 43.03568300003143, -89.37891100020376 43.03560499995977, -89.37439700003704 43.03549100003026, -89.37328499980134 43.03531999973884, -89.37158299956175 43.03503100008698, -89.36904099997136 43.03460100011934, -89.36762400013713 43.03402399994111, -89.36726900030989 43.03387699976486, -89.36492799966263 43.03290899987, -89.35822000006006 43.03281499998402, -89.35226300011985 43.03281199981763, -89.35144799998507 43.0326560001565, -89.34731600030808 43.03081300015018, -89.34549600006773 43.03020000023802, -89.34537100039427 43.02547899999345, -89.34177199992143 43.02548199986157, -89.340432999905 43.02547799981848, -89.3389890003066 43.0254760001252, -89.33549600013897 43.02546900021311, -89.32961700001658 43.02547700030021, -89.32856500005535 43.0263770001601, -89.32993800040694 43.02759799991231, -89.32817099987004 43.03020500007139, -89.32310699988241 43.0348249996997, -89.32249500013722 43.03504000026027, -89.32192500022482 43.03504300031774, -89.32164400001743 43.03489099984803, -89.31983700019588 43.03400900005985, -89.31793800031281 43.03330999982021, -89.31597999998017 43.03363599995138, -89.31503699979888 43.03369200031121, -89.31325599991658 43.03398799995733, -89.31249799968323 43.0341980000029, -89.31196799995379 43.03443400009078, -89.31129099991128 43.03490000004185, -89.30987900009993 43.03706399979132, -89.31041700022526 43.04046199996446, -89.31117399973542 43.04131099969846, -89.31255899978257 43.04460399970245, -89.31274499955542 43.04236100005765, -89.31384300044574 43.04284799991463, -89.3200360003875 43.0426449998509, -89.32386099991783 43.04164300012646, -89.32724100010753 43.04214600019971, -89.32900199989834 43.04178800026391, -89.32552899982221 43.04373599994295, -89.32770700026286 43.04352599971264, -89.32833200042684 43.04557499978784, -89.32855900020755 43.04565400016194, -89.33200899981915 43.04686399973534, -89.33442200043645 43.04620100025195, -89.33610799988416 43.04707299987624, -89.34055500010375 43.04709099997132, -89.34738699955489 43.04713199991278, -89.35092599975324 43.04714399974636, -89.35366800025851 43.04581299979198, -89.35420600038385 43.04393699993088, -89.35422300010228 43.04380400010729, -89.35787100008061 43.04379599978293, -89.35914700034783 43.04373900023175, -89.36582099961521 43.04345899977861, -89.36687199975155 43.0433969998431, -89.36774799998568 43.04333999992125, -89.36875599956601 43.043269000244, -89.37433000008988 43.04161200023374, -89.37821800026771 43.04036500003276, -89.37849000025427 43.03935099979685, -89.37976399997336 43.03568300003143))",12:0:00,search-result-0-720!129,0.0,0.0,0.0,0.0,0.0,55.0,25.0,1502.0,2.0,"Block Group 2, Census Tract 15.02, Dane County, Wisconsin",779.0,512.0,189.0,0.0,54.0,0.0,467.0,779.0,0.6572528883183568,0.2426187419768934,0.0,0.0693196405648267,0.0,0.5994865211810013
"POLYGON ((-89.32580400018183 43.05831999981051, -89.32542800043819 43.0546930000629, -89.32471500041066 43.04772499987669, -89.31581199975069 43.04822899977963, -89.31073500024259 43.04808500022992, -89.3080680000804 43.04792999981717, -89.30826999974677 43.05093900019432, -89.30912400023961 43.05503499983093, -89.30952199972455 43.05864699993256, -89.31012500014722 43.05861400017398, -89.32386500011579 43.058364999991, -89.32580400018183 43.05831999981051))",12:0:00,search-result-0-720!130,0.0,0.0,0.0,0.0,0.0,55.0,25.0,2900.0,3.0,"Block Group 3, Census Tract 29, Dane County, Wisconsin",1354.0,1266.0,59.0,0.0,0.0,0.0,660.0,1354.0,0.9350073855243722,0.0435745937961595,0.0,0.0,0.0,0.4874446085672083
"POLYGON ((-89.32540900017162 43.13009200001193, -89.32537099963847 43.12827500029816, -89.32469799979391 43.11683699983787, -89.32147400013811 43.11889900023544, -89.31558400014507 43.12291599969285, -89.31554200031226 43.12418999988667, -89.31566100013795 43.13589900016151, -89.31557900012218 43.13701099979262, -89.31045999988297 43.13980299992001, -89.30613800023519 43.14296299976048, -89.30549700017768 43.14432200018335, -89.30546100019268 43.1454229999367, -89.30538099982674 43.149065999771, -89.30832199962531 43.15374999987569, -89.31257600039933 43.15372299986851, -89.31507399960881 43.1537069997373, -89.3250140001614 43.15369100025725, -89.32502400020714 43.15298699998253, -89.32373299987131 43.14649300024253, -89.32243300021294 43.1352219998167, -89.32307400027045 43.13324300003013, -89.3244790004091 43.13190100019154, -89.32488299974183 43.13141200028289, -89.32502699968188 43.1311779999731, -89.32526900042954 43.13064799975457, -89.32535700029308 43.13037599982336, -89.32540900017162 43.13009200001193))",12:0:00,search-result-0-720!131,0.0,0.0,1.0,0.0,0.0,55.0,25.0,2602.0,2.0,"Block Group 2, Census Tract 26.02, Dane County, Wisconsin",1530.0,1008.0,107.0,0.0,30.0,0.0,646.0,1530.0,0.6588235294117647,0.0699346405228758,0.0,0.0196078431372549,0.0,0.4222222222222222
"POLYGON ((-89.38630400024478 42.99324200000552, -89.38660999966821 42.97122799969183, -89.38495400035769 42.97065600026824, -89.37877700030946 42.97208500029688, -89.37219400038035 42.97186800002642, -89.37156800039145 42.97653800020841, -89.37055900008792 42.97693999989335, -89.36950700012669 42.98183499994975, -89.36674600025317 42.98399100020077, -89.36637100033442 42.98405099995303, -89.36260899965498 42.98339100011457, -89.35662699960042 42.98404600030451, -89.35469900030336 42.98312399980681, -89.35132699961126 42.9881370002497, -89.348190999819 42.99002500027466, -89.34768500037903 42.99147200027966, -89.34585599991783 42.99159300030465, -89.3414120000713 42.98946799984744, -89.33683299960728 42.99081899987254, -89.32974300041327 42.99163600000631, -89.32769300001915 42.99322399988626, -89.32715900009177 42.9963279999773, -89.32626500031428 42.99688300002655, -89.32244099971054 42.99716999994433, -89.32015799968792 42.99905000015473, -89.31831099968339 42.99952200029927, -89.31696199962123 43.0020850000625, -89.31536599968686 43.00356899989433, -89.31333899975728 43.00302900002435, -89.31208400030475 43.00354299985607, -89.3113989998663 43.00577499970312, -89.30771400007808 43.00756599994445, -89.30747800007651 43.0068199999595, -89.3049640000752 43.00865599980852, -89.30728300008285 43.00857699975739, -89.30831800032566 43.01206499994417, -89.30427899963676 43.01567299996972, -89.30458199958547 43.01855699971127, -89.30503000019745 43.02149600003136, -89.30737900034231 43.025507999807, -89.30973900035785 43.0276729998927, -89.31465900040543 43.0308919998328, -89.31989400009726 43.0338149999959, -89.32164400001743 43.03489099984803, -89.32192500022482 43.03504300031774, -89.32249500013722 43.03504000026027, -89.32310699988241 43.0348249996997, -89.32817099987004 43.03020500007139, -89.32993800040694 43.02759799991231, -89.32856500005535 43.0263770001601, -89.32961700001658 43.02547700030021, -89.33549600013897 43.02546900021311, -89.3389890003066 43.0254760001252, -89.340432999905 43.02547799981848, -89.34177199992143 43.02548199986157, -89.34537100039427 43.02547899999345, -89.34549600006773 43.03020000023802, -89.34731600030808 43.03081300015018, -89.34906899970296 43.02978899993429, -89.35235000015848 43.025623000065, -89.35529900035297 43.0254870000793, -89.3578359999205 43.02549200029657, -89.35878300029975 43.02554999989768, -89.36345300010208 43.02551000015596, -89.3639259999301 43.02550700028922, -89.36419200006888 43.02545899977441, -89.36426099966586 43.02545700008051, -89.36473699986692 43.025507999807, -89.3647560001335 43.025507999807, -89.36504099964053 43.0254929998146, -89.36503700034089 43.02554999989768, -89.36483300012638 43.0284959999445, -89.37458399963479 43.0287539996845, -89.37465300013007 43.02739200018627, -89.37843900020064 43.02669800022315, -89.38175599974285 43.02594100028509, -89.38291599965915 43.02580800019931, -89.38197400020107 43.02308500004833, -89.38150899987065 43.01795300027783, -89.38316500007949 43.00864800015721, -89.3849479996116 43.00140399997794, -89.38616000030471 42.99567799992735, -89.38630400024478 42.99324200000552))",12:0:00,search-result-0-720!132,0.0,0.0,0.0,0.0,0.0,55.0,25.0,10600.0,1.0,"Block Group 1, Census Tract 106, Dane County, Wisconsin",1218.0,1083.0,42.0,0.0,0.0,0.0,460.0,1218.0,0.8891625615763546,0.0344827586206896,0.0,0.0,0.0,0.3776683087027914
"POLYGON ((-89.34500700034619 43.19452999989687, -89.34317600023519 43.19281299987645, -89.32811499979354 43.18160599998099, -89.32004300006018 43.17530599983728, -89.31467100010099 43.16818100008587, -89.312214999826 43.16461400031963, -89.30778699987302 43.16463100008635, -89.30480400024165 43.16463000021586, -89.29948099978793 43.16469700002237, -89.29907800028012 43.16470299989392, -89.2947909998941 43.16477200001206, -89.29238400002292 43.16482000021923, -89.29045099980468 43.16484799977664, -89.28510800015776 43.16492999995108, -89.27722300002216 43.16489900017773, -89.27515599990961 43.16496899993947, -89.26521399970719 43.16503500016558, -89.2651719998744 43.16857699986124, -89.2644820003114 43.18692199975141, -89.26405999963869 43.19504199976281, -89.28148799976856 43.19487600020779, -89.31233700002473 43.19467000017948, -89.32484599993191 43.19463599968196, -89.33365699963207 43.1946239999256, -89.33987499968818 43.19451299993894, -89.34211900025106 43.1945410002909, -89.34500700034619 43.19452999989687))",12:0:00,search-result-0-720!133,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11402.0,3.0,"Block Group 3, Census Tract 114.02, Dane County, Wisconsin",6952.0,5978.0,44.0,0.0,715.0,0.0,2622.0,6952.0,0.8598964326812428,0.0063291139240506,0.0,0.1028481012658227,0.0,0.3771576524741081
"POLYGON ((-89.23315100000637 43.18743399991081, -89.23175000006567 43.18736200004557, -89.2262600001057 43.18746699968422, -89.22618200028789 43.18849100032011, -89.2228890001368 43.18858200008088, -89.22284399993097 43.18754099972654, -89.21264399998569 43.18779500007444, -89.21199799990532 43.18960199988366, -89.21130400014435 43.19163899984297, -89.21086300010339 43.19698400003958, -89.22596600037782 43.19167799980396, -89.22972599961082 43.18980099985177, -89.23315100000637 43.18743399991081))",12:0:00,search-result-0-720!134,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11505.0,1.0,"Block Group 1, Census Tract 115.05, Dane County, Wisconsin",1452.0,1281.0,107.0,0.0,0.0,0.0,546.0,1452.0,0.8822314049586777,0.0736914600550964,0.0,0.0,0.0,0.3760330578512397
"POLYGON ((-89.20846899975268 43.18291899991261, -89.20752899994444 43.18165899998384, -89.20445599990138 43.18203199985206, -89.19487000024944 43.18185500022502, -89.18673800024163 43.18205099983703, -89.17953099997347 43.18226299999228, -89.16670700042201 43.18368600021869, -89.16651099970511 43.18854099983838, -89.16624999958921 43.19518000013011, -89.16632800030533 43.20773300030194, -89.1679879998138 43.21011400012757, -89.16623399969566 43.21148599977328, -89.16640299975009 43.2142020002676, -89.16519400032831 43.21661700031029, -89.16747200032809 43.21358199995388, -89.17091000024411 43.21077599984805, -89.17522799969394 43.20863000009311, -89.18618400022277 43.2045759999196, -89.19107199958498 43.20280800021899, -89.19794999996518 43.20039300015497, -89.19897099996427 43.19887799982037, -89.19903500043669 43.1988059997032, -89.20238499959086 43.19517099990209, -89.20700800043585 43.19019700024757, -89.20439700035016 43.18999299970957, -89.20518900002041 43.18798100014358, -89.20186400008227 43.18781400023074, -89.20285099974619 43.18572800004679, -89.20426199973262 43.18582800029388, -89.2062729997687 43.18298299994282, -89.20846899975268 43.18291899991261))",12:0:00,search-result-0-720!135,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11600.0,2.0,"Block Group 2, Census Tract 116, Dane County, Wisconsin",3335.0,2889.0,182.0,0.0,232.0,0.0,1226.0,3335.0,0.8662668665667166,0.0545727136431784,0.0,0.0695652173913043,0.0,0.367616191904048
"POLYGON ((-89.72026200018782 43.0637809998104, -89.72051900010577 43.03199799981501, -89.68245500008381 43.03183099992623, -89.60156699982585 43.03109500003869, -89.60156099997808 43.03116399984901, -89.60096599995134 43.05285399985155, -89.60091200042297 43.06022300012461, -89.60096000010356 43.09299800031543, -89.62040299956909 43.09732099988386, -89.62126100025991 43.0966640002483, -89.65041800032226 43.09709700028593, -89.6553349999968 43.09699200013083, -89.65997899985985 43.09508900002211, -89.6667550001328 43.09534600008548, -89.67122400009367 43.09629599976067, -89.67508399978409 43.09707499981854, -89.68106500001377 43.09708899969947, -89.68248600004594 43.09410900010746, -89.68336899995278 43.09450700032007, -89.68148199976528 43.09713200029761, -89.68157100035205 43.09898800012681, -89.67967599976863 43.10328800011031, -89.67914699986412 43.10445200021395, -89.67864700027191 43.1056969999302, -89.67847499984447 43.10630799983111, -89.67867099966305 43.10673999971425, -89.67916799978052 43.10712099979095, -89.67951400028524 43.10749999982109, -89.67975799978439 43.11176100022411, -89.68849800023774 43.11190300021956, -89.68975000021553 43.11212299978349, -89.68980299991897 43.11882299972233, -89.68980799994183 43.11966599982823, -89.69402400018274 43.12113300004835, -89.69667399972816 43.12207700007949, -89.71953800028963 43.1302059997438, -89.71960900043476 43.11886400020928, -89.71964500041975 43.11886400020928, -89.72023500042363 43.06708200029156, -89.72026200018782 43.0637809998104))",12:0:00,search-result-0-720!136,0.0,0.0,0.0,0.0,0.0,55.0,25.0,12900.0,3.0,"Block Group 3, Census Tract 129, Dane County, Wisconsin",1061.0,1048.0,0.0,0.0,3.0,0.0,433.0,1061.0,0.9877474081055608,0.0,0.0,0.002827521206409,0.0,0.4081055607917059
"POLYGON ((-89.51188200011147 43.10210599984015, -89.5166570003941 43.09683100006806, -89.50183500032708 43.09707899978486, -89.49663400007209 43.096919000273, -89.49572500022597 43.09651899999225, -89.49402200016151 43.09865799985378, -89.49266899990137 43.10428399999018, -89.49327899999673 43.10443399990749, -89.49419700006366 43.10321600010732, -89.49794700014925 43.10353599990965, -89.50123799975218 43.10185699990962, -89.50306800003828 43.1038709998578, -89.50715799988247 43.10517900025992, -89.50830600010319 43.1027529998141, -89.51127100019119 43.1033550002556, -89.51188200011147 43.10210599984015))",12:0:00,search-result-0-720!137,6.0,12.0,8.0,0.0,1.0,55.0,25.0,11101.0,3.0,"Block Group 3, Census Tract 111.01, Dane County, Wisconsin",1112.0,1052.0,25.0,14.0,0.0,0.0,533.0,1112.0,0.946043165467626,0.0224820143884892,0.0125899280575539,0.0,0.0,0.4793165467625899
"POLYGON ((-89.50137199964649 43.1094819999236, -89.50174499991539 43.10898500015277, -89.49714399971005 43.10565500027973, -89.49546900013294 43.10505700025691, -89.49479399974025 43.10629100023944, -89.49474600005968 43.10766399981448, -89.49161000026743 43.11158799997385, -89.49140299967989 43.11862799982887, -89.49140699987785 43.11907599998607, -89.49157400028243 43.13360899988142, -89.50148399979948 43.13337900032733, -89.5015130001118 43.12620099978678, -89.50142199987521 43.12085099980438, -89.50138500006527 43.1189320003167, -89.50138699971509 43.11847999988167, -89.50137199964649 43.1094819999236))",12:0:00,search-result-0-720!138,0.0,0.0,0.0,0.0,0.0,55.0,25.0,11102.0,2.0,"Block Group 2, Census Tract 111.02, Dane County, Wisconsin",1777.0,1428.0,8.0,0.0,151.0,0.0,643.0,1777.0,0.8036015756893641,0.0045019696117051,0.0,0.0849746764209341,0.0,0.3618458075407991
