geometry,start_time,search_time,add_service_time,add_census_time
POINT (-89.36347553235204 42.90465083706781),10:0:00,0.010289355147656776,0.0030465126037597656,0.0001761913299560547
POINT (-89.34665611203 43.10464303703347),10:0:00,0.015228911269482948,0.005511283874511719,0.00034880638122558594
POINT (-89.31784649967223 43.09264114948733),10:0:00,0.012417479384717323,0.005255222320556641,0.00017333030700683594
POINT (-89.31774992148978 43.06030609263263),10:0:00,0.010103627074536659,0.0033254623413085938,0.00017571449279785156
POINT (-89.24437307713967 43.20124035629347),10:0:00,0.009521408904370643,0.0029401779174804688,0.00023746490478515625
POINT (-89.23315592829472 43.21344261086789),10:0:00,0.00940959059077201,0.003017425537109375,0.00018310546875
POINT (-89.1838364514945 43.08903698157069),10:0:00,0.009272499907788612,0.002985715866088867,0.0001766681671142578
POINT (-89.16289717021935 43.06197758317929),10:0:00,0.009429617751416541,0.002928018569946289,0.00017380714416503906
POINT (-89.66746014717977 43.18489833098401),10:0:00,0.009349270690259315,0.0030095577239990234,0.00031876564025878906
POINT (-89.55678461138665 42.99396298464499),10:0:00,0.009446783889111854,0.0030591487884521484,0.00020122528076171875
POINT (-89.54246561176792 42.99567294994188),10:0:00,0.009500666487988807,0.002933025360107422,0.0001862049102783203
POINT (-89.55352074185518 42.97318040637071),10:0:00,0.009408875335034705,0.0029451847076416016,0.00019025802612304688
POINT (-89.51930428847504 43.06576513422576),10:0:00,0.010252877105054237,0.0040400028228759766,0.00019288063049316406
POINT (-89.56604648241176 43.15600696201212),10:0:00,0.009361668456372596,0.002942800521850586,0.0001819133758544922
POINT (-89.51330908165728 43.06868865528243),10:0:00,0.009362860549268104,0.002933979034423828,0.0001785755157470703
POINT (-89.51615283285348 43.07799208329321),10:0:00,0.009943886626538612,0.0032835006713867188,0.0001804828643798828
POINT (-89.4958165181658 43.04963947768024),10:0:00,0.011322184432324744,0.003920316696166992,0.00021147727966308594
POINT (-89.4861513782882 43.03550403242291),10:0:00,0.010647221434888221,0.003785371780395508,0.00018596649169921875
POINT (-89.49265188822787 43.07152382047979),10:0:00,0.00964920126276908,0.003210783004760742,0.00017833709716796875
POINT (-89.48450582183519 43.04296281324995),10:0:00,0.009912892211255409,0.003453493118286133,0.0001838207244873047
POINT (-89.47790438338659 43.02926888194253),10:0:00,0.011432333815869666,0.005293369293212891,0.0002758502960205078
POINT (-89.4834230261924 43.11258505980098),10:0:00,0.009372635711011268,0.0030045509338378906,0.00024771690368652344
POINT (-89.47446996034297 43.02206955615732),10:0:00,0.010404034484204627,0.003741025924682617,0.00018668174743652344
POINT (-89.47374703176148 43.06824701270198),10:0:00,0.01028077207880912,0.003855466842651367,0.00018405914306640625
POINT (-89.47094712070655 43.0787226250451),10:0:00,0.014825507033643104,0.005753517150878906,0.0001819133758544922
POINT (-89.45853196903435 43.18852870343173),10:0:00,0.00927989088374076,0.0030994415283203125,0.0002086162567138672
POINT (-89.45199737327806 43.03286077233714),10:0:00,0.011236353743848182,0.004419803619384766,0.00018453598022460938
POINT (-89.44313359555562 43.04811581439441),10:0:00,0.010326310027417518,0.003509044647216797,0.00017905235290527344
POINT (-89.41570145123168 43.071322244409),10:0:00,0.015571995604810096,0.005833148956298828,0.00017952919006347656
POINT (-89.45527285873865 42.97198616669377),10:0:00,0.009840889800366737,0.0030884742736816406,0.0002219676971435547
POINT (-89.4140615303895 43.06406733717242),10:0:00,0.013866825927075721,0.0053136348724365234,0.00018310546875
POINT (-89.39723842706803 43.07265198761088),10:0:00,0.026946946013745643,0.009078264236450195,0.00018095970153808594
POINT (-89.39280610212811 43.07026690587534),10:0:00,0.018005295623120643,0.007058143615722656,0.00017595291137695312
POINT (-89.38807029856463 43.14388018776646),10:0:00,0.010480090010938026,0.004405021667480469,0.00017642974853515625
POINT (-89.37205465322558 43.0903640705622),10:0:00,0.01436869703608451,0.005651712417602539,0.00019884109497070312
POINT (-89.37706607639853 43.12997747612987),10:0:00,0.009956522811230994,0.004021167755126953,0.00017976760864257812
POINT (-89.36928029912872 43.13700711866568),10:0:00,0.011236830581006385,0.00457453727722168,0.0001800060272216797
POINT (-89.36395060783273 42.94745256909438),10:0:00,0.00918690763789115,0.0030412673950195312,0.00017786026000976562
POINT (-89.31638416081586 43.07941245406553),10:0:00,0.01003663145380912,0.0036077499389648438,0.00020074844360351562
POINT (-89.31755133101812 43.06634214220748),10:0:00,0.010261937011060096,0.0035276412963867188,0.00017881393432617188
POINT (-89.34342794868026 42.98044946293675),10:0:00,0.009525223601636268,0.0030646324157714844,0.0001766681671142578
POINT (-89.30207723044595 43.09538483045413),10:0:00,0.010119839537915565,0.0038225650787353516,0.00017523765563964844
POINT (-89.3029276335466 43.07753970022729),10:0:00,0.0096675594933599,0.0030617713928222656,0.00017499923706054688
POINT (-89.30260311033366 43.03772574635236),10:0:00,0.0102626522667974,0.003020763397216797,0.00019621849060058594
POINT (-89.29170872745311 43.09550345523492),10:0:00,0.01071254812556205,0.003797769546508789,0.0001780986785888672
POINT (-89.27631817521791 43.03424351388553),10:0:00,0.009574099410352088,0.0029990673065185547,0.00017690658569335938
POINT (-89.22098783902541 43.17859480705086),10:0:00,0.009346648085889198,0.0030853748321533203,0.00017499923706054688
POINT (-89.17432880754077 43.01449749905332),10:0:00,0.009291096556958534,0.0030367374420166016,0.0002028942108154297
POINT (-89.57941490548063 42.90825885798252),10:0:00,0.009358807433423377,0.0030117034912109375,0.00021266937255859375
POINT (-89.50354608049477 43.01878905967073),10:0:00,0.009354277480420448,0.0030171871185302734,0.00017952919006347656
POINT (-89.50207624445218 43.02780525486136),10:0:00,0.009821816314038612,0.003538846969604492,0.00017905235290527344
POINT (-89.46823276490798 43.11526396186201),10:0:00,0.009437485564526893,0.0030617713928222656,0.00020647048950195312
POINT (-89.46578624666864 43.06367394364835),10:0:00,0.010084792006787635,0.0033986568450927734,0.0001811981201171875
POINT (-89.45696340272885 43.06565306520614),10:0:00,0.011504097808179237,0.004454612731933594,0.00017595291137695312
POINT (-89.45731337473472 43.07235891527558),10:0:00,0.01619665228205619,0.006053447723388672,0.00018072128295898438
POINT (-89.45603480943404 43.02774313840373),10:0:00,0.011848612654980994,0.004912853240966797,0.00017905235290527344
POINT (-89.44199540455509 43.07266129338382),10:0:00,0.015231772292432166,0.005811214447021484,0.00020194053649902344
POINT (-89.44166417510409 43.04080051448148),10:0:00,0.009587689269360877,0.0031888484954833984,0.00018215179443359375
POINT (-89.45278889552021 43.12652408166846),10:0:00,0.010161562789258338,0.003011941909790039,0.0001804828643798828
POINT (-89.42555809446567 43.07107211184817),10:0:00,0.01468603216486869,0.005012989044189453,0.00027251243591308594
POINT (-89.42180818198969 43.02193528334637),10:0:00,0.010469599593457557,0.0035729408264160156,0.00020432472229003906
POINT (-89.39833081168915 43.07148389892271),10:0:00,0.024421854842480994,0.008768320083618164,0.0001888275146484375
POINT (-89.39890061684038 43.05335507736343),10:0:00,0.015521689284619666,0.005969047546386719,0.0001823902130126953
POINT (-89.40012667357358 43.03665725003005),10:0:00,0.010325356353101112,0.0035126209259033203,0.0001823902130126953
POINT (-89.39804650737217 43.06908767210636),10:0:00,0.018739386428174354,0.007501125335693359,0.0002129077911376953
POINT (-89.38925834943618 43.06682952270258),10:0:00,0.012972040999707557,0.004913330078125,0.00018644332885742188
POINT (-89.39226697487859 42.92756480537065),10:0:00,0.009283943999585487,0.002994060516357422,0.00018215179443359375
POINT (-89.37795762035303 43.14434995951947),10:0:00,0.011168166030225135,0.0043468475341796875,0.00017833709716796875
POINT (-89.35718237502103 43.04668795833953),10:0:00,0.010064764846143104,0.003628969192504883,0.0002167224884033203
POINT (-89.3427983882771 43.03755898778324),10:0:00,0.009349509108838416,0.0032269954681396484,0.00018024444580078125
POINT (-89.3170126695222 43.05322661426796),10:0:00,0.009487791884717323,0.003044605255126953,0.000186920166015625
POINT (-89.31726112524778 43.13948294916413),10:0:00,0.00944606863337455,0.0032148361206054688,0.00018358230590820312
POINT (-89.35055913538143 43.00654251529131),10:0:00,0.009567900527295448,0.003017902374267578,0.00021767616271972656
POINT (-89.29653902981893 43.18121756910757),10:0:00,0.009567900527295448,0.0030045509338378906,0.0001857280731201172
POINT (-89.21924583475059 43.19096516096027),10:0:00,0.010766669143018104,0.003013134002685547,0.0002040863037109375
POINT (-89.18338179418139 43.19401358478809),10:0:00,0.009767218459424354,0.0031080245971679688,0.0001804828643798828
POINT (-89.66545947647278 43.0692317980186),10:0:00,0.0098199089654058,0.0030264854431152344,0.0001785755157470703
POINT (-89.50385896745998 43.10017220504565),10:0:00,0.010387822020825721,0.003981828689575195,0.000186920166015625
POINT (-89.49655265765308 43.12050672246486),10:0:00,0.009068652022656776,0.003000020980834961,0.0001804828643798828
POINT (-89.51503601894407 42.89360464774795),10:0:00,0.009290381301221229,0.002997159957885742,0.00017833709716796875
POINT (-89.49448052544139 43.06425777495665),10:0:00,0.010165139067944862,0.0038847923278808594,0.00017762184143066406
POINT (-89.49134126446516 43.01937438832276),10:0:00,0.00923554502802787,0.0030040740966796875,0.00021409988403320312
POINT (-89.50058140852194 42.97279354608651),10:0:00,0.009168072570142127,0.0029976367950439453,0.0001785755157470703
POINT (-89.49200890277798 43.08095107823268),10:0:00,0.009377165664014198,0.003143787384033203,0.0001819133758544922
POINT (-89.46707157697715 43.03761141158994),10:0:00,0.01175181471186576,0.004732608795166016,0.0001773834228515625
POINT (-89.46439409393791 43.05718032552918),10:0:00,0.010027333129224159,0.003413677215576172,0.0004177093505859375
POINT (-89.42423744883718 43.0658332536304),10:0:00,0.013532086242017127,0.005229949951171875,0.00019049644470214844
POINT (-89.40136555889757 43.07497729569318),10:0:00,0.02148549162226615,0.007871627807617188,0.0001804828643798828
POINT (-89.39355819875541 43.07193520699013),10:0:00,0.01972739301997123,0.007539033889770508,0.0001735687255859375
POINT (-89.39170244362401 43.07813211475199),10:0:00,0.01665727697688041,0.006223201751708984,0.0002014636993408203
POINT (-89.38498094212332 43.07157513303145),10:0:00,0.017028017867383338,0.0059244632720947266,0.0001773834228515625
POINT (-89.37986734587871 43.07423801282018),10:0:00,0.015277548659619666,0.005419015884399414,0.0001780986785888672
POINT (-89.3659455503427 43.09628683679591),10:0:00,0.014220877517041541,0.005301713943481445,0.00017404556274414062
POINT (-89.36849196981703 43.1447167157741),10:0:00,0.010447903502759315,0.004069328308105469,0.000202178955078125
POINT (-89.36338126168488 43.08590934130827),10:0:00,0.017340107787427284,0.0063097476959228516,0.000179290771484375
POINT (-89.35976795816323 43.12559878463286),10:0:00,0.012759371627148963,0.004929304122924805,0.00019431114196777344
POINT (-89.35983039682199 43.0992103107335),10:0:00,0.012833996642407752,0.005496978759765625,0.00017690658569335938
POINT (-89.35377786510827 43.08923337473806),10:0:00,0.022569819320020057,0.008213281631469727,0.00017642974853515625
POINT (-89.33013198908884 43.05065825591106),10:0:00,0.00920669637995658,0.0030388832092285156,0.00019240379333496094
POINT (-89.33657938608542 43.09669933952832),10:0:00,0.014807864058789588,0.0077669620513916016,0.00018143653869628906
POINT (-89.33869784346547 43.13570132820271),10:0:00,0.009501381743726112,0.0032050609588623047,0.00017571449279785156
POINT (-89.32356597592357 43.08795816342298),10:0:00,0.013971491683301307,0.006905555725097656,0.00020194053649902344
POINT (-89.29659092725292 43.01997302093543),10:0:00,0.009715958464917518,0.0029325485229492188,0.00020265579223632812
POINT (-89.29400181082494 43.10188359504694),10:0:00,0.011120482314404823,0.0038657188415527344,0.0001773834228515625
POINT (-89.26712111118222 43.0206323071989),10:0:00,0.009993477690991737,0.0030488967895507812,0.00017380714416503906
POINT (-89.28805594145837 43.24325790415693),10:0:00,0.00954382025080619,0.0029382705688476562,0.00017499923706054688
POINT (-89.23469696051515 43.17291390239789),10:0:00,0.009682341445264198,0.0030105113983154297,0.00017070770263671875
POINT (-89.18417045216091 42.95132045163383),10:0:00,0.009452982772168494,0.0030579566955566406,0.00019240379333496094
POINT (-89.62184253527816 43.11449495993477),10:0:00,0.009420557845410682,0.002981901168823242,0.0001723766326904297
POINT (-89.52279875550538 43.00222611601437),10:0:00,0.009422226775464393,0.0029332637786865234,0.0001728534698486328
POINT (-89.49319663310463 43.03565919753797),10:0:00,0.010892554152783729,0.004186153411865234,0.0001723766326904297
POINT (-89.4635532300093 43.04796372972313),10:0:00,0.010327740538892127,0.0031969547271728516,0.00020074844360351562
POINT (-89.44901744129588 43.06848291128477),10:0:00,0.0133449276574224,0.005204439163208008,0.00017833709716796875
POINT (-89.44767956521805 43.00790085720188),10:0:00,0.009321852553662635,0.0029609203338623047,0.00017714500427246094
POINT (-89.44164016123247 43.06566091342515),10:0:00,0.011554165709790565,0.004986763000488281,0.00017499923706054688
POINT (-89.44926494224647 43.18047585302157),10:0:00,0.009498759139355994,0.003022432327270508,0.00017571449279785156
POINT (-89.4375447198716 43.02936069038741),10:0:00,0.009548827040967323,0.0030698776245117188,0.00018405914306640625
POINT (-89.42018899640961 43.07032677706519),10:0:00,0.0139552792199224,0.005049943923950195,0.00017881393432617188
POINT (-89.42093215173904 43.06411126153028),10:0:00,0.014801426757153846,0.0053253173828125,0.00017833709716796875
POINT (-89.44819065311327 43.20597657158624),10:0:00,0.009637280333814002,0.0033659934997558594,0.00017333030700683594
POINT (-89.40493067054101 43.0648709957599),10:0:00,0.01796953283625541,0.007080554962158203,0.000202178955078125
POINT (-89.41410072060683 43.0760415443451),10:0:00,0.014791174758252479,0.005383491516113281,0.0001823902130126953
POINT (-89.40840444931432 43.05990371908605),10:0:00,0.01173798643427787,0.004445075988769531,0.0001766681671142578
POINT (-89.39036402052436 43.06887556379159),10:0:00,0.01544277273493705,0.0055196285247802734,0.00017571449279785156
POINT (-89.38215642080955 43.13757325352452),10:0:00,0.011793537963208534,0.004865407943725586,0.0001742839813232422
POINT (-89.41986024667771 43.10537921101589),10:0:00,0.009318753112134315,0.0029942989349365234,0.00020623207092285156
POINT (-89.37099626738718 43.07981904811775),10:0:00,0.01758973203974662,0.006708621978759766,0.00017714500427246094
POINT (-89.35925577922764 43.08364683509004),10:0:00,0.017638369429883338,0.006433725357055664,0.00020694732666015625
POINT (-89.35596713994467 43.25909683898487),10:0:00,0.009686632979688026,0.003031015396118164,0.00017499923706054688
POINT (-89.34497207401138 43.09891118150449),10:0:00,0.015356703627881385,0.006861686706542969,0.00017261505126953125
POINT (-89.35134409914116 42.92170991498783),10:0:00,0.009432955611523963,0.0029947757720947266,0.00017976760864257812
POINT (-89.32879459363063 43.07045361286827),10:0:00,0.009816571105298377,0.003020763397216797,0.00017380714416503906
POINT (-89.32718627197265 43.10869776242528),10:0:00,0.014339848388013221,0.0073468685150146484,0.0001761913299560547
POINT (-89.31004707607951 43.13107174511102),10:0:00,0.01510254942255912,0.00625920295715332,0.00017189979553222656
POINT (-89.31622253309064 43.2478998177717),10:0:00,0.009795351851758338,0.0030269622802734375,0.00019788742065429688
POINT (-89.29808257817054 43.01241027677046),10:0:00,0.009555741179761268,0.0030012130737304688,0.00020742416381835938
POINT (-89.25699372984761 43.09480511668783),10:0:00,0.009146376479443885,0.0030050277709960938,0.00017762184143066406
POINT (-89.21189935483136 43.0801085418171),10:0:00,0.009279175628003455,0.003053903579711914,0.00017404556274414062
POINT (-89.18139569153605 43.14301752946326),10:0:00,0.00922338568049369,0.0029954910278320312,0.00017142295837402344
POINT (-89.54748463268709 43.06598456710709),10:0:00,0.009016915190991737,0.0029947757720947266,0.00019931793212890625
POINT (-89.55858508538655 43.10956953501744),10:0:00,0.009405537474927284,0.0031533241271972656,0.0002276897430419922
POINT (-89.48837891903587 43.09850091801526),10:0:00,0.009094878066357948,0.0029904842376708984,0.00017571449279785156
POINT (-89.54099924229621 43.24995712047753),10:0:00,0.009410782683667518,0.003004789352416992,0.00017690658569335938
POINT (-89.48577499530052 43.0275954169695),10:0:00,0.01048533521967826,0.003984928131103516,0.000202178955078125
POINT (-89.48148554940678 43.06708377617337),10:0:00,0.009368821013745643,0.003124713897705078,0.00017786026000976562
POINT (-89.47802890981092 43.03647858150698),10:0:00,0.01110951505976615,0.004708766937255859,0.00017213821411132812
POINT (-89.48568564748231 43.05478222226872),10:0:00,0.011961146224316932,0.005785465240478516,0.00017333030700683594
POINT (-89.48158436468911 43.12644225182597),10:0:00,0.009927435744580604,0.002999544143676758,0.00017404556274414062
POINT (-89.47635359883309 43.1081382528639),10:0:00,0.01193945013361869,0.00433659553527832,0.00018334388732910156
POINT (-89.47976809926486 43.08710427672443),10:0:00,0.01144520841914115,0.0033330917358398438,0.0001747608184814453
POINT (-89.51833452973118 43.18074022259839),10:0:00,0.010360642302808143,0.0031223297119140625,0.0001747608184814453
POINT (-89.44576446883316 43.05512760904666),10:0:00,0.01269929014521537,0.005324363708496094,0.0001742839813232422
POINT (-89.4353239306444 43.05475555042434),10:0:00,0.014272137511548377,0.005257606506347656,0.0002014636993408203
POINT (-89.44028949455203 43.02009227116998),10:0:00,0.009600563872632362,0.0031137466430664062,0.0001785755157470703
POINT (-89.42473717966885 43.03031843549232),10:0:00,0.011199637282666541,0.004232168197631836,0.00017380714416503906
POINT (-89.43255049615854 43.08331078516307),10:0:00,0.01280777059870658,0.004648923873901367,0.00017380714416503906
POINT (-89.43054639063881 43.18549754769069),10:0:00,0.009607239592847205,0.0030062198638916016,0.00017523765563964844
POINT (-89.41981179018053 43.04538389064735),10:0:00,0.009588404525098182,0.002996683120727539,0.00019979476928710938
POINT (-89.39185360166213 43.04579815490062),10:0:00,0.015877171386060096,0.005718231201171875,0.00017786026000976562
POINT (-89.40039244104698 43.13768247920465),10:0:00,0.010971232283887244,0.0041599273681640625,0.00017404556274414062
POINT (-89.38077900915825 42.90772930821775),10:0:00,0.009692355025586463,0.0030717849731445312,0.00017499923706054688
POINT (-89.36689904070965 43.12035329229006),10:0:00,0.010684176314648963,0.0033571720123291016,0.00021696090698242188
POINT (-89.36618273206662 43.0302771820831),10:0:00,0.011517926085767127,0.0045092105865478516,0.0001804828643798828
POINT (-89.35013611330288 43.23678969376707),10:0:00,0.009947462905225135,0.0030045509338378906,0.00017523765563964844
POINT (-89.34185853078223 43.04921551795262),10:0:00,0.010313197005566932,0.003638029098510742,0.00017714500427246094
POINT (-89.34260652327838 43.11571782159006),10:0:00,0.010652228225049354,0.003953456878662109,0.0001742839813232422
POINT (-89.3583321452046 43.06840139196127),10:0:00,0.009396477568921424,0.0030090808868408203,0.0002033710479736328
POINT (-89.334763821463 43.10419514368431),10:0:00,0.014882250655469276,0.0074574947357177734,0.0001742839813232422
POINT (-89.33258473935663 43.23568872511344),10:0:00,0.009431763518628455,0.0030333995819091797,0.00017333030700683594
POINT (-89.29622895310111 43.0812466278673),10:0:00,0.009916945327100135,0.0033805370330810547,0.00017333030700683594
POINT (-89.29191377540928 43.11319578915691),10:0:00,0.010065241683301307,0.003401041030883789,0.00021719932556152344
POINT (-89.29351604704075 43.06010259320794),10:0:00,0.009910746444043494,0.0031135082244873047,0.00017833709716796875
POINT (-89.30409240859882 42.88505532691264),10:0:00,0.009313031066235877,0.0029985904693603516,0.0001773834228515625
POINT (-89.26172279776978 43.05880347658002),10:0:00,0.009234352935132362,0.0030088424682617188,0.0001761913299560547
POINT (-89.26712663311278 43.13047291860002),10:0:00,0.00944773756342826,0.0030014514923095703,0.00017642974853515625
POINT (-89.21851782991284 43.09886500444467),10:0:00,0.009812756408032752,0.0030312538146972656,0.00019931793212890625
POINT (-89.66367567027879 42.98200780484868),10:0:00,0.009879036773022987,0.003080129623413086,0.00017976760864257812
POINT (-89.51653962986258 43.02141772305458),10:0:00,0.009864016402539588,0.0030007362365722656,0.00017499923706054688
POINT (-89.50565823412656 43.06865976154147),10:0:00,0.010234280455884315,0.0030248165130615234,0.000171661376953125
POINT (-89.50913701760238 43.0816464682156),10:0:00,0.010491772521314002,0.0030188560485839844,0.0001964569091796875
POINT (-89.50942200924388 43.03773867769442),10:0:00,0.010664149154004432,0.003581523895263672,0.00018143653869628906
POINT (-89.50406802931631 43.10640939320495),10:0:00,0.011029644835767127,0.004217386245727539,0.00017309188842773438
POINT (-89.50648027798836 43.12894237661056),10:0:00,0.009909792769727088,0.0030090808868408203,0.0001747608184814453
POINT (-89.49342318541416 43.02706980198588),10:0:00,0.010000391829785682,0.0036780834197998047,0.00017452239990234375
POINT (-89.46601027522682 43.07114272240394),10:0:00,0.0134822567589849,0.005177736282348633,0.00019741058349609375
POINT (-89.46157582871281 43.02113774947942),10:0:00,0.010628386367139198,0.0041577816009521484,0.00018978118896484375
POINT (-89.43297104690551 43.06931306107509),10:0:00,0.015138789046582557,0.00621485710144043,0.00017714500427246094
POINT (-89.43290461419001 43.00910831011055),10:0:00,0.009269400466260291,0.003003358840942383,0.00017523765563964844
POINT (-89.40983549128191 43.07057941738451),10:0:00,0.01886241041499076,0.007211923599243164,0.0001952648162841797
POINT (-89.39370581895625 43.07542931263085),10:0:00,0.021276636946973182,0.007699012756347656,0.00017690658569335938
POINT (-89.38974345679428 43.07677320079112),10:0:00,0.019261761534985877,0.007620096206665039,0.0001728534698486328
POINT (-89.41281224284953 42.91910776858982),10:0:00,0.010293408263501502,0.003008127212524414,0.00017404556274414062
POINT (-89.40709864985415 43.01689483211628),10:0:00,0.010358258117017127,0.0029993057250976562,0.000171661376953125
POINT (-89.38598407238985 43.07808124592582),10:0:00,0.019259615767773963,0.0069506168365478516,0.00019788742065429688
POINT (-89.38104340261641 42.92976509494407),10:0:00,0.009392186034497596,0.0030014514923095703,0.00017786026000976562
POINT (-89.3888655158092 43.05447329097775),10:0:00,0.010801955092725135,0.004034280776977539,0.00017523765563964844
POINT (-89.37892251800692 43.08210550985869),10:0:00,0.01656572424250541,0.0061206817626953125,0.0001742839813232422
POINT (-89.43790396554472 42.89128234492809),10:0:00,0.009436055053052284,0.003004789352416992,0.00017642974853515625
POINT (-89.38075665601298 43.04594198957711),10:0:00,0.00978033148127494,0.0035440921783447266,0.0002079010009765625
POINT (-89.37000989921957 43.08668302570631),10:0:00,0.01596800886469779,0.006048917770385742,0.00017881393432617188
POINT (-89.35904090074727 43.13793231162969),10:0:00,0.0101250847466558,0.0037398338317871094,0.0001742839813232422
POINT (-89.35926999648247 43.11808048149292),10:0:00,0.010513707030591346,0.0033948421478271484,0.0001735687255859375
POINT (-89.35378965001736 43.10973220461785),10:0:00,0.010281964171704627,0.003581523895263672,0.00020122528076171875
POINT (-89.34072556466606 43.05681818668809),10:0:00,0.009384556639966346,0.003181934356689453,0.0001800060272216797
POINT (-89.38523168790219 43.18224990098206),10:0:00,0.009632988799390174,0.003052234649658203,0.00021409988403320312
POINT (-89.33164201625276 43.05863684011441),10:0:00,0.010873480666455604,0.0031888484954833984,0.00018072128295898438
POINT (-89.32023761156799 43.07354692953717),10:0:00,0.010709448684033729,0.003715991973876953,0.0001735687255859375
POINT (-89.30987251060454 43.09191893584645),10:0:00,0.009886666167554237,0.0032949447631835938,0.00025773048400878906
POINT (-89.28626007925929 43.07834971145294),10:0:00,0.009827299941357948,0.003299236297607422,0.0002799034118652344
POINT (-89.29047856269483 43.15536908911736),10:0:00,0.009815617430981971,0.003198385238647461,0.0001800060272216797
POINT (-89.30470014165462 42.94595096434097),10:0:00,0.00919596754389701,0.0030159950256347656,0.00017571449279785156
POINT (-89.27490169071311 42.97372916963085),10:0:00,0.009494229186353065,0.0029904842376708984,0.0001785755157470703
POINT (-89.26814083050037 43.00020333074696),10:0:00,0.00929348074274955,0.0031991004943847656,0.00017881393432617188
POINT (-89.2543335991909 43.17941696996946),10:0:00,0.009231491912183143,0.0030295848846435547,0.00019431114196777344
POINT (-89.22025804318837 43.18544080303251),10:0:00,0.009458943236646034,0.0029909610748291016,0.00017571449279785156
POINT (-89.23124966766352 43.05574718320674),10:0:00,0.00938360296564994,0.003004312515258789,0.00017595291137695312
POINT (-89.19161761144784 43.21318565393248),10:0:00,0.009317322600659705,0.0029938220977783203,0.00017404556274414062
POINT (-89.19791660630933 42.98254107176306),10:0:00,0.009303971160230018,0.0029952526092529297,0.00019788742065429688
POINT (-89.65749071743502 43.12558522013633),12:0:00,0.010033493419345334,0.003048419952392578,0.0001773834228515625
POINT (-89.58410468038977 42.9977144585),12:0:00,0.010577087779696896,0.003117799758911133,0.0001742839813232422
POINT (-89.52480673380735 43.0440282770501),12:0:00,0.009876375575717404,0.003028392791748047,0.0001723766326904297
POINT (-89.52461125108374 43.02680593102333),12:0:00,0.00956285514419885,0.0030372142791748047,0.00017070770263671875
POINT (-89.51016191651111 43.0479695906991),12:0:00,0.010869627376254513,0.004448890686035156,0.00020194053649902344
POINT (-89.51038685165236 43.05227107868227),12:0:00,0.01165044822281213,0.004897117614746094,0.00017714500427246094
POINT (-89.51219979010558 43.08965426447594),12:0:00,0.01045096435135217,0.0035858154296875,0.00017309188842773438
POINT (-89.50976977139315 43.00914377567291),12:0:00,0.00980556525772424,0.0031197071075439453,0.00017213821411132812
POINT (-89.4953635682338 43.01195727825036),12:0:00,0.00938594855850549,0.0030214786529541016,0.00020694732666015625
POINT (-89.4973142482356 43.09199256436295),12:0:00,0.00981176414078088,0.003583669662475586,0.00017714500427246094
POINT (-89.4774859410682 43.18415120577612),12:0:00,0.009573345561679318,0.0030012130737304688,0.0001735687255859375
POINT (-89.46881918649049 43.0285030071496),12:0:00,0.010451202769931271,0.0037162303924560547,0.0001709461212158203
POINT (-89.45345719091792 43.05403277229356),12:0:00,0.013038759608920529,0.004935503005981445,0.00018477439880371094
POINT (-89.44052407684273 43.07889856635633),12:0:00,0.013900165935214474,0.0052411556243896484,0.00018334388732910156
POINT (-89.45226690575925 43.1545956125109),12:0:00,0.009460573573764279,0.0030107498168945312,0.00017213821411132812
POINT (-89.40326758863732 43.07052914423185),12:0:00,0.02230275191849084,0.008285760879516602,0.00017189979553222656
POINT (-89.39871420354886 43.04369277370223),12:0:00,0.010482435603793576,0.003657817840576172,0.0002238750457763672
POINT (-89.39414320353737 43.07399132234011),12:0:00,0.02297390021866174,0.007675886154174805,0.00021338462829589844
POINT (-89.40072080450352 42.9944021847071),12:0:00,0.009709720988925412,0.003053426742553711,0.00018095970153808594
POINT (-89.42013526535834 43.2536662672154),12:0:00,0.009680157085116818,0.0029985904693603516,0.0001766681671142578
POINT (-89.35617002814111 43.24846771579416),12:0:00,0.009332065959628537,0.0029993057250976562,0.0001728534698486328
POINT (-89.34395789169839 43.09151386269534),12:0:00,0.014414434810336545,0.007236957550048828,0.00019979476928710938
POINT (-89.34120620942817 43.06533035050953),12:0:00,0.009070759196933224,0.0029964447021484375,0.00017952919006347656
POINT (-89.34644821958011 43.22224882219497),12:0:00,0.009335403819735959,0.0030443668365478516,0.0001761913299560547
POINT (-89.34271288836683 43.20553479020682),12:0:00,0.0092042736012301,0.0029954910278320312,0.0001747608184814453
POINT (-89.32475729628278 43.09924250604987),12:0:00,0.014750605006869748,0.007544279098510742,0.00017595291137695312
POINT (-89.32193010801609 43.11358399032245),12:0:00,0.012596254726108029,0.005400896072387695,0.00020313262939453125
POINT (-89.34916993547874 43.16232612116375),12:0:00,0.00933254279678674,0.003013134002685547,0.00017547607421875
POINT (-89.3092231240533 43.10252708506197),12:0:00,0.01030147590225549,0.004204750061035156,0.0001728534698486328
POINT (-89.30478226009474 43.14018318292585),12:0:00,0.010043983836825802,0.0031883716583251953,0.0001747608184814453
POINT (-89.30115533318055 43.08790430523557),12:0:00,0.010558729549106076,0.003327608108520508,0.00019741058349609375
POINT (-89.30474489428785 43.11927989325641),12:0:00,0.014593964000400021,0.005939960479736328,0.00017714500427246094
POINT (-89.31585834729916 42.9723982180408),12:0:00,0.009469395061191037,0.0029954910278320312,0.00017309188842773438
POINT (-89.29116916461297 43.08819284036899),12:0:00,0.01028621711319299,0.0036046504974365234,0.00017380714416503906
